value_added_region	value_added_code	column_region	column_sector	value_meur
PL	D1	PL	METAL_COMPONENTS	4386.711
PL	D1	PL	NEW_ELMA	1181.4334000000001
PL	D1	PL	NEW_OFMA	16.585620139201485
PL	D1	PL	NEW_RATV	631.0851798607985
PL	D1	PL	OTHER_MANUFACTURING	20717.1128
PL	D1	PL	OTHER_SERVICES	36043.30515576842
PL	D1	PL	PUBLIC_SOCIAL	43181.134999999995
PL	D1	PL	REC_EE	3.633238179057639
PL	D1	PL	REF_ELMA	214.11769984019767
PL	D1	PL	REF_OFMA	6.078017706110651
PL	D1	PL	REF_RATV	231.26942888266524
PL	D1	PL	REP_ELMA	4.259626180731686
PL	D1	PL	REP_OFMA	0.0093854875675492
PL	D1	PL	REP_RATV	0.35711912246491617
PL	D1	PL	REU_ELMA	68.86311050484701
PL	D1	PL	REU_OFMA	1.361854168514484
PL	D1	PL	REU_RATV	51.81874272218316
PL	D1	PL	TRADE	20575.876859616295
PL	D1	PL	TRANSPORT	9477.534
PL	D1	PL	UTIL_WASTE	4992.404676669531
PL	D21X31	PL	AGRI_FOOD	1649.841
PL	D21X31	PL	BASIC_METALS	40.833
PL	D21X31	PL	CONSTRUCTION	243.991
PL	D21X31	PL	EXTRACTIVE	84.766
PL	D21X31	PL	INC_EE	0.4811277059577374
PL	D21X31	PL	METAL_COMPONENTS	57.494
PL	D21X31	PL	NEW_ELMA	29.0017
PL	D21X31	PL	NEW_OFMA	0.3542112717841146
PL	D21X31	PL	NEW_RATV	13.477788728215884
PL	D21X31	PL	OTHER_MANUFACTURING	989.6903
PL	D21X31	PL	OTHER_SERVICES	4516.173506981127
PL	D21X31	PL	PUBLIC_SOCIAL	2779.475
PL	D21X31	PL	REC_EE	0.2894563508314617
PL	D21X31	PL	REF_ELMA	8.345281213654767
PL	D21X31	PL	REF_OFMA	0.284081645993411
PL	D21X31	PL	REF_RATV	10.80934659977899
PL	D21X31	PL	REP_ELMA	0.020796350774586293
PL	D21X31	PL	REP_OFMA	4.5821835852211935e-5
PL	D21X31	PL	REP_RATV	0.001743527301218982
PL	D21X31	PL	REU_ELMA	2.046455553900836
PL	D21X31	PL	REU_OFMA	0.03790123361558812
PL	D21X31	PL	REU_RATV	1.4421472717022656
PL	D21X31	PL	TRADE	730.9396938003171
PL	D21X31	PL	TRANSPORT	3409.826
PL	D21X31	PL	UTIL_WASTE	215.40741594321082
PL	D29X39	PL	AGRI_FOOD	-4886.896000000001
PL	D29X39	PL	BASIC_METALS	33.002
PL	D29X39	PL	CONSTRUCTION	488.396
PL	D29X39	PL	EXTRACTIVE	210.851
PL	D29X39	PL	INC_EE	0.28528641117877596
PL	D29X39	PL	METAL_COMPONENTS	-2.063
PL	D29X39	PL	NEW_ELMA	12.674200000000003
PL	D29X39	PL	NEW_OFMA	0.04108563941949345
PL	D29X39	PL	NEW_RATV	1.5633143605805062
PL	D29X39	PL	OTHER_MANUFACTURING	333.17040000000003
PL	D29X39	PL	OTHER_SERVICES	2429.83313717144
PL	D29X39	PL	PUBLIC_SOCIAL	288.77399999999994
PL	D29X39	PL	REC_EE	0.17163418880073
PL	D29X39	PL	REF_ELMA	2.055216069132508
PL	D29X39	PL	REF_OFMA	0.09296595167297146
PL	D29X39	PL	REF_RATV	3.5373675412833943
PL	D29X39	PL	REP_ELMA	0.08445293404562683
PL	D29X39	PL	REP_OFMA	0.00018608016969041418
PL	D29X39	PL	REP_RATV	0.007080376637834704
PL	D29X39	PL	REU_ELMA	2.407223916491257
PL	D29X39	PL	REU_OFMA	0.044866500924863086
PL	D29X39	PL	REU_RATV	1.7071766728196096
PL	D29X39	PL	TRADE	489.0083267853825
PL	D29X39	PL	TRANSPORT	553.7160000000001
PL	D29X39	PL	UTIL_WASTE	159.97307940002048
REU	B2A3G	REU	AGRI_FOOD	304473.726
REU	B2A3G	REU	BASIC_METALS	39884.109000000004
REU	B2A3G	REU	CONSTRUCTION	259646.45500000002
REU	B2A3G	REU	EXTRACTIVE	179084.622
REU	B2A3G	REU	INC_EE	99.74450921528852
REU	B2A3G	REU	METAL_COMPONENTS	35091.687000000005
REU	B2A3G	REU	NEW_ELMA	11958.777311582611
REU	B2A3G	REU	NEW_OFMA	2731.5531896756743
REU	B2A3G	REU	NEW_RATV	48666.60314067221
REU	B2A3G	REU	OTHER_MANUFACTURING	405714.22835806955
REU	B2A3G	REU	OTHER_SERVICES	1.965711518177038e6
REU	B2A3G	REU	PUBLIC_SOCIAL	304211.95700000005
REU	B2A3G	REU	REC_EE	29.69473194770654
REU	B2A3G	REU	REF_ELMA	3569.894429683419
REU	B2A3G	REU	REF_OFMA	520.2211357029523
REU	B2A3G	REU	REF_RATV	9262.371034243079
REU	B2A3G	REU	REP_ELMA	23.975154665637483
REU	B2A3G	REU	REP_OFMA	4.093126191430574
REU	B2A3G	REU	REP_RATV	72.87680348430925
REU	B2A3G	REU	REU_ELMA	1150.4428653393434
REU	B2A3G	REU	REU_OFMA	200.94848199987436
REU	B2A3G	REU	REU_RATV	3577.8234894968537
REU	B2A3G	REU	TRADE	437457.3273021553
REU	B2A3G	REU	TRANSPORT	242697.74899999998
REU	B2A3G	REU	UTIL_WASTE	166450.59175883702
REU	D1	REU	AGRI_FOOD	140172.95
REU	D1	REU	BASIC_METALS	30486.495999999996
REU	D1	REU	CONSTRUCTION	278084.317
REU	D1	REU	EXTRACTIVE	45386.409
REU	D1	REU	INC_EE	71.78743759980065
REU	D1	REU	METAL_COMPONENTS	65146.408
REU	D1	REU	NEW_ELMA	20585.665929612667
REU	D1	REU	NEW_OFMA	1578.1076807682928
REU	D1	REU	NEW_RATV	28116.289480826832
REU	D1	REU	OTHER_MANUFACTURING	398186.0909087922
REU	D1	REU	OTHER_SERVICES	1.472705907591577e6
REU	D1	REU	PUBLIC_SOCIAL	1.3376957460000003e6
REU	D1	REU	REC_EE	21.37168986553145
REU	D1	REU	REF_ELMA	3923.6791561549526
REU	D1	REU	REF_OFMA	599.5153484741787
REU	D1	REU	REF_RATV	10674.17914650457
REU	D1	REU	REP_ELMA	21.900418864205825
REU	D1	REU	REP_OFMA	3.7389196986019773
REU	D1	REU	REP_RATV	66.57027010041813
REU	D1	REU	REU_ELMA	1355.7779624596958
REU	D1	REU	REU_OFMA	122.02032241983594
REU	D1	REU	REU_RATV	2172.532837296783
REU	D1	REU	TRADE	590045.8880264497
REU	D1	REU	TRANSPORT	264763.217
REU	D1	REU	UTIL_WASTE	92171.64687253468
REU	D21X31	REU	AGRI_FOOD	12992.452000000001
REU	D21X31	REU	BASIC_METALS	3084.066
REU	D21X31	REU	CONSTRUCTION	22377.193
REU	D21X31	REU	EXTRACTIVE	1675.489
REU	D21X31	REU	INC_EE	10.594462585681251
REU	D21X31	REU	METAL_COMPONENTS	1869.4250000000002
REU	D21X31	REU	NEW_ELMA	1042.8893302540785
REU	D21X31	REU	NEW_OFMA	31.040102199679026
REU	D21X31	REU	NEW_RATV	553.0246824068054
REU	D21X31	REU	OTHER_MANUFACTURING	25729.301885139434
REU	D21X31	REU	OTHER_SERVICES	92968.17606426468
REU	D21X31	REU	PUBLIC_SOCIAL	79528.166
REU	D21X31	REU	REC_EE	3.154055587488818
REU	D21X31	REU	REF_ELMA	118.46851668797835
REU	D21X31	REU	REF_OFMA	18.231894766303675
REU	D21X31	REU	REF_RATV	324.613058549787
REU	D21X31	REU	REP_ELMA	0.8089722569353042
REU	D21X31	REU	REP_OFMA	0.1381107058194886
REU	D21X31	REU	REP_RATV	2.4590169704903015
REU	D21X31	REU	REU_ELMA	31.927667452530844
REU	D21X31	REU	REU_OFMA	4.606995387512647
REU	D21X31	REU	REU_RATV	82.02608026397888
REU	D21X31	REU	TRADE	15339.295622693997
REU	D21X31	REU	TRANSPORT	38670.988
REU	D21X31	REU	UTIL_WASTE	5385.544481826831
REU	D29X39	REU	AGRI_FOOD	-27284.824
REU	D29X39	REU	BASIC_METALS	-4801.298999999998
REU	D29X39	REU	CONSTRUCTION	13251.604
REU	D29X39	REU	EXTRACTIVE	-34122.626
REU	D29X39	REU	INC_EE	-18.499035473811322
REU	D29X39	REU	METAL_COMPONENTS	3314.3290000000006
REU	D29X39	REU	NEW_ELMA	1004.8201037669023
REU	D29X39	REU	NEW_OFMA	-94.70124280435351
REU	D29X39	REU	NEW_RATV	-1687.2407309905357
REU	D29X39	REU	OTHER_MANUFACTURING	9297.383870027994
REU	D29X39	REU	OTHER_SERVICES	59511.230087899676
REU	D29X39	REU	PUBLIC_SOCIAL	24453.194
REU	D29X39	REU	REC_EE	-5.507309665540397
REU	D29X39	REU	REF_ELMA	170.47418004192332
REU	D29X39	REU	REF_OFMA	68.26466047923168
REU	D29X39	REU	REF_RATV	1215.4304592620676
REU	D29X39	REU	REP_ELMA	0.7709025784870092
REU	D29X39	REU	REP_OFMA	0.13161131091967623
REU	D29X39	REU	REP_RATV	2.343297321809008
REU	D29X39	REU	REU_ELMA	92.1444651298523
REU	D29X39	REU	REU_OFMA	9.738889333356155
REU	D29X39	REU	REU_RATV	173.39781157696822
REU	D29X39	REU	TRADE	58734.351635065716
REU	D29X39	REU	TRANSPORT	-11683.164000000006
REU	D29X39	REU	UTIL_WASTE	4955.625345139352
ROW	B2A3G	ROW	AGRI_FOOD	2.5776838710000003e6
ROW	B2A3G	ROW	BASIC_METALS	268694.37500000006
ROW	B2A3G	ROW	CONSTRUCTION	1.057807517e6
ROW	B2A3G	ROW	EXTRACTIVE	1.336211435e6
ROW	B2A3G	ROW	INC_EE	566.77089347223
ROW	B2A3G	ROW	METAL_COMPONENTS	157069.281
ROW	B2A3G	ROW	NEW_ELMA	107909.27300544374
ROW	B2A3G	ROW	NEW_OFMA	72709.87406397777
ROW	B2A3G	ROW	NEW_RATV	261996.05335089203
ROW	B2A3G	ROW	OTHER_MANUFACTURING	2.8527985215796866e6
