product_region	product_sector	use_region	use_code	value_meur
DE	CONSTRUCTION	ROW	REF_RATV	0.7365063188667685
DE	CONSTRUCTION	ROW	REP_ELMA	0.007217371494967772
DE	CONSTRUCTION	ROW	REP_RATV	0.029807817339019122
DE	CONSTRUCTION	ROW	REU_ELMA	0.10138323030419702
DE	CONSTRUCTION	ROW	REU_OFMA	0.043979281315330854
DE	CONSTRUCTION	ROW	REU_RATV	0.25959464018701567
DE	CONSTRUCTION	ROW	TRADE	31.32726848289475
DE	CONSTRUCTION	ROW	TRANSPORT	43.832270930473335
DE	CONSTRUCTION	ROW	UTIL_WASTE	50.67820294753046
DE	CONSTRUCTION	SK	AGRI_FOOD	0.0021152146025543647
DE	CONSTRUCTION	SK	CONSTRUCTION	3.821860491364245
DE	CONSTRUCTION	SK	METAL_COMPONENTS	0.2056638390818872
DE	CONSTRUCTION	SK	NEW_ELMA	0.11607353384439141
DE	CONSTRUCTION	SK	OTHER_MANUFACTURING	0.14161847234370206
DE	CONSTRUCTION	SK	OTHER_SERVICES	0.29156155003318407
DE	CONSTRUCTION	SK	PUBLIC_SOCIAL	0.34607739206597393
DE	CONSTRUCTION	SK	TRADE	0.032916208896074536
DE	CONSTRUCTION	SK	TRANSPORT	0.649948352373972
DE	CONSTRUCTION	SK	UTIL_WASTE	0.059601470480861465
DE	EXTRACTIVE	DE	AGRI_FOOD	214.8934030869442
DE	EXTRACTIVE	DE	BASIC_METALS	83.48169811465581
DE	EXTRACTIVE	DE	CONSTRUCTION	1842.3073491040725
DE	EXTRACTIVE	DE	EXTRACTIVE	1037.2280368825784
DE	EXTRACTIVE	DE	INC_EE	0.10819952436709047
DE	EXTRACTIVE	DE	METAL_COMPONENTS	22.709468538339337
DE	EXTRACTIVE	DE	NEW_ELMA	6.326489870869948
DE	EXTRACTIVE	DE	NEW_RATV	2.0325525913232583
DE	EXTRACTIVE	DE	OTHER_MANUFACTURING	2852.2719086016687
DE	EXTRACTIVE	DE	OTHER_SERVICES	83.7104927596762
DE	EXTRACTIVE	DE	P3_S13	44.26472622883274
DE	EXTRACTIVE	DE	P3_S14	782.0814593351128
DE	EXTRACTIVE	DE	P51G	78.7417478776334
DE	EXTRACTIVE	DE	P5M	-1104.4165451692209
DE	EXTRACTIVE	DE	PUBLIC_SOCIAL	308.91014658283984
DE	EXTRACTIVE	DE	REC_EE	0.3156505877011788
DE	EXTRACTIVE	DE	REF_ELMA	0.4909003739610535
DE	EXTRACTIVE	DE	REF_RATV	0.4925906971562804
DE	EXTRACTIVE	DE	REU_ELMA	0.41802649878968295
DE	EXTRACTIVE	DE	REU_RATV	0.6943183754334215
DE	EXTRACTIVE	DE	TRADE	49.305090956748366
DE	EXTRACTIVE	DE	TRANSPORT	3.034638717088055
DE	EXTRACTIVE	DE	UTIL_WASTE	2310.155156373989
DE	EXTRACTIVE	FR	AGRI_FOOD	2.6776481587524543
DE	EXTRACTIVE	FR	BASIC_METALS	15.72676878008081
DE	EXTRACTIVE	FR	CONSTRUCTION	3.5456636161847785
DE	EXTRACTIVE	FR	EXTRACTIVE	0.1834957285933101
DE	EXTRACTIVE	FR	METAL_COMPONENTS	0.40076485598492356
DE	EXTRACTIVE	FR	NEW_ELMA	0.029193635153205468
DE	EXTRACTIVE	FR	NEW_RATV	0.025023668466162455
DE	EXTRACTIVE	FR	OTHER_MANUFACTURING	317.90860688781885
DE	EXTRACTIVE	FR	OTHER_SERVICES	0.7208767115384539
DE	EXTRACTIVE	FR	P3_S14	0.010163102048694403
DE	EXTRACTIVE	FR	P5M	-73.89563327433027
DE	EXTRACTIVE	FR	PUBLIC_SOCIAL	0.5786943640601026
DE	EXTRACTIVE	FR	TRADE	0.10608001976611206
DE	EXTRACTIVE	FR	TRANSPORT	0.022292201449658537
DE	EXTRACTIVE	FR	UTIL_WASTE	166.02339606571002
DE	EXTRACTIVE	IT	AGRI_FOOD	1.1452803781950873
DE	EXTRACTIVE	IT	BASIC_METALS	5.635035295810443
DE	EXTRACTIVE	IT	CONSTRUCTION	0.24570012970763103
DE	EXTRACTIVE	IT	EXTRACTIVE	0.3335778349502872
DE	EXTRACTIVE	IT	METAL_COMPONENTS	0.4741686057054108
DE	EXTRACTIVE	IT	NEW_ELMA	0.07640106671414608
DE	EXTRACTIVE	IT	NEW_RATV	0.013704941076233934
DE	EXTRACTIVE	IT	OTHER_MANUFACTURING	48.73006638808479
DE	EXTRACTIVE	IT	OTHER_SERVICES	0.8562469137784301
DE	EXTRACTIVE	IT	P3_S14	14.718812404261188
DE	EXTRACTIVE	IT	PUBLIC_SOCIAL	1.3631031787902645
DE	EXTRACTIVE	IT	REF_ELMA	0.029130267057075294
DE	EXTRACTIVE	IT	REF_RATV	0.007512729056901582
DE	EXTRACTIVE	IT	TRADE	2.559431944510613
DE	EXTRACTIVE	IT	TRANSPORT	1.2464149449795405
DE	EXTRACTIVE	IT	UTIL_WASTE	9.104583362724771
DE	EXTRACTIVE	PL	AGRI_FOOD	0.1338070550795073
DE	EXTRACTIVE	PL	BASIC_METALS	1.9382572114191456
DE	EXTRACTIVE	PL	CONSTRUCTION	0.3808283417673845
