product_region	product_sector	use_region	use_code	original_value_meur	balanced_value_meur	delta_meur	abs_delta_meur	pct_delta	objective_contribution
FR	METAL_COMPONENTS	IT	REF_ELMA	0.13125785620046876	0.12585989913132622	-0.005397957069142534	0.005397957069142534	-4.112483035604582	1.4568970260152927e-5
PL	BASIC_METALS	IT	REC_EE	0.0053974326338764155	0.0	-0.0053974326338764155	0.0053974326338764155	-100.0	1.456613951861705e-5
DE	REU_RATV	ROW	REU_ELMA	0.044074486078147616	0.038677379423803074	-0.0053971066543445426	0.0053971066543445426	-12.245421636397614	1.456438011918507e-5
SK	NEW_ELMA	ROW	EXTRACTIVE	4.6983999999999995	4.703797067995306	0.0053970679953065925	0.0053970679953065925	0.11487033873885989	1.456417147298136e-5
ROW	TRADE	IT	CONSTRUCTION	412.55446695273434	412.5598629664125	0.005396013678137024	0.005396013678137024	0.001307951824638766	1.4558481807320927e-5
ROW	CONSTRUCTION	SK	PUBLIC_SOCIAL	8.769999999999998	8.76460402993288	-0.005395970067118228	0.005395970067118228	-0.06152759483601173	1.4558246482617945e-5
FR	REU_RATV	PL	METAL_COMPONENTS	0.005395809115642058	0.0	-0.005395809115642058	0.005395809115642058	-100.0	1.4557378006222965e-5
ROW	REP_RATV	SK	TRADE	0.00539572316031378	0.0	-0.00539572316031378	0.00539572316031378	-100.0	1.4556914211373265e-5
SK	REU_ELMA	SK	TRADE	7.234020844567833	7.228625317610152	-0.005395526957681085	0.005395526957681085	-0.07458544941479801	1.4555855575531651e-5
SK	METAL_COMPONENTS	ROW	REP_ELMA	0.005612454674051591	0.00021726880273747768	-0.005395185871314113	0.005395185871314113	-96.12880966786263	1.4554015293013714e-5
ROW	TRADE	PL	TRADE	3537.9851744394637	3537.9905694987247	0.00539505926099082	0.00539505926099082	0.00015248959492447788	1.4553332214801405e-5
FR	AGRI_FOOD	SK	CONSTRUCTION	0.052	0.04660526806056765	-0.005394731939432344	0.005394731939432344	-10.374484498908355	1.455156634916573e-5
PL	BASIC_METALS	PL	REF_ELMA	3.7003670113161746	3.694972447592219	-0.0053945637239554145	0.0053945637239554145	-0.14578455886830088	1.4550658885907854e-5
IT	REF_OFMA	DE	METAL_COMPONENTS	0.03629826138930539	0.03090622135900716	-0.005392040030298233	0.005392040030298233	-14.854816247168515	1.4537047844169287e-5
PL	METAL_COMPONENTS	PL	REF_RATV	6.584179691397725	6.578788198968994	-0.005391492428731048	0.005391492428731048	-0.08188556025855537	1.4534095304532109e-5
ROW	NEW_ELMA	FR	NEW_RATV	195.43953486374005	195.43414343135188	-0.00539143238816564	0.00539143238816564	-0.00275861912582044	1.4533771598080728e-5
FR	UTIL_WASTE	SK	P5M	-0.04868787306917394	-0.054079032974735625	-0.005391159905561688	0.005391159905561688	11.072900838987414	1.4532302563667953e-5
ROW	BASIC_METALS	IT	NEW_RATV	82.2304025083334	82.22501201675	-0.005390491583398216	0.005390491583398216	-0.006555351085447907	1.4528699755343502e-5
IT	TRADE	DE	P3_S14	237.70824394458828	237.71363278574418	0.005388841155905766	0.005388841155905766	0.0022669980083492385	1.4519804501791895e-5
IT	REU_ELMA	DE	P5M	0.0505782791019139	0.04519009380318486	-0.005388185298729038	0.005388185298729038	-10.653160594633889	1.4516270406719868e-5
ROW	REU_ELMA	ROW	TRANSPORT	750.689143695457	750.6837556937444	-0.005388001712617552	0.005388001712617552	-0.0007177407263536212	1.4515281227584835e-5
DE	REU_ELMA	SK	PUBLIC_SOCIAL	0.06351613445211465	0.058129010917552744	-0.005387123534561909	0.005387123534561909	-8.481504079287614	1.4510549988315399e-5
FR	REF_ELMA	FR	EXTRACTIVE	3.895593591814549	3.8902067927248307	-0.005386799089718064	0.005386799089718064	-0.138279288194663	1.450880221649368e-5
IT	TRANSPORT	IT	EXTRACTIVE	650.031	650.0256133096266	-0.005386690373370584	0.005386690373370584	-0.0008286820741427077	1.4508216589281662e-5
ROW	NEW_ELMA	DE	NEW_RATV	194.07654888311964	194.0711631853878	-0.005385697731838945	0.005385697731838945	-0.00277503787182573	1.450287002936758e-5
IT	INC_EE	IT	REF_OFMA	0.005385622131604201	0.0	-0.005385622131604201	0.005385622131604201	-100.0	1.4502462872212489e-5
SK	REU_RATV	SK	UTIL_WASTE	5.439332359745079	5.433947794851039	-0.005384564894040267	0.005384564894040267	-0.0989931215435532	1.4496769549065435e-5
ROW	NEW_RATV	PL	P3_S14	1942.7303255060306	1942.724942161751	-0.005383344279607627	0.005383344279607627	-0.00027710198419872846	1.449019781639208e-5
IT	METAL_COMPONENTS	ROW	REP_OFMA	0.02552360253270129	0.020141572869712614	-0.005382029662988674	0.005382029662988674	-21.086481252374632	1.4483121646644992e-5
ROW	BASIC_METALS	SK	AGRI_FOOD	4.677	4.671619361256098	-0.005380638743901933	0.005380638743901933	-0.11504465990810207	1.4475636646189287e-5
SK	REU_ELMA	SK	UTIL_WASTE	4.266125490134364	4.2607489645546295	-0.005376525579734448	0.005376525579734448	-0.12602830348446012	1.4453513654769421e-5
IT	REF_ELMA	SK	REU_ELMA	0.005376300702718536	0.0	-0.005376300702718536	0.005376300702718536	-100.0	1.445230462302591e-5
PL	BASIC_METALS	SK	P5M	-4.518	-4.523375779232973	-0.005375779232973166	0.005375779232973166	0.11898581746288547	1.444950118083278e-5
DE	OTHER_SERVICES	PL	REP_RATV	0.005375535820257121	0.0	-0.005375535820257121	0.005375535820257121	-100.00000000000001	1.4448192677433698e-5
DE	CONSTRUCTION	IT	PUBLIC_SOCIAL	19.191	19.185624920911707	-0.005375079088292267	0.005375079088292267	-0.02800833249071058	1.4445737602698415e-5
PL	REF_RATV	DE	EXTRACTIVE	0.0398618385204094	0.0344867674490657	-0.005375071071343697	0.005375071071343697	-13.484252786262333	1.444569451099794e-5
FR	REF_RATV	SK	TRANSPORT	0.012877247278562468	0.007504375597577758	-0.00537287168098471	0.00537287168098471	-41.72375947093331	1.4433875050163731e-5
PL	REU_RATV	DE	EXTRACTIVE	0.10861552865454119	0.10324417633212678	-0.0053713523224144105	0.0053713523224144105	-4.945289489404733	1.442571288575334e-5
PL	PUBLIC_SOCIAL	PL	REF_RATV	5.650215377940858	5.644845054431924	-0.005370323508934405	0.005370323508934405	-0.09504635044357448	1.4420187295306769e-5
IT	REF_RATV	IT	TRANSPORT	19.869155125679505	19.863784829920714	-0.005370295758790888	0.005370295758790888	-0.027028304549548528	1.4420038268443702e-5
IT	METAL_COMPONENTS	SK	NEW_RATV	0.1791978191107788	0.17382824295234198	-0.005369576158436834	0.005369576158436834	-2.996451734224176	1.4416174060626634e-5
DE	AGRI_FOOD	IT	REF_ELMA	0.5013648177545987	0.4959959841233198	-0.005368833631278935	0.005368833631278935	-1.07084371323135	1.441218728017588e-5
PL	REF_OFMA	DE	CONSTRUCTION	0.014869019962813833	0.009500963634211611	-0.005368056328602221	0.005368056328602221	-36.10228745423221	1.440801437352318e-5
ROW	INC_EE	PL	CONSTRUCTION	0.005367819705282936	0.0	-0.005367819705282936	0.005367819705282936	-100.0	1.4406744194211891e-5
FR	AGRI_FOOD	FR	P5M	2298.601	2298.5956332444875	-0.0053667555125684885	0.0053667555125684885	-0.00023347921246743075	1.440103236584213e-5
IT	NEW_RATV	SK	REF_RATV	0.05497612467652639	0.049609678518469175	-0.005366446158057217	0.005366446158057217	-9.761412230550642	1.4399372183663533e-5
SK	UTIL_WASTE	SK	REU_ELMA	3.330770531829056	3.325405584770981	-0.00536494705807522	0.00536494705807522	-0.16107225060410024	1.4391328467974979e-5
ROW	NEW_RATV	FR	TRADE	246.62161953847564	246.61625471830652	-0.005364820169120321	0.005364820169120321	-0.002175324360921793	1.4390647723500096e-5
IT	REF_ELMA	PL	TRANSPORT	0.012232184262861122	0.006867551691610524	-0.005364632571250598	0.005364632571250598	-43.85670176289353	1.4389641312261402e-5
DE	TRADE	SK	REF_RATV	6.816352310040859	6.810988716033467	-0.005363594007391725	0.005363594007391725	-0.07868715939888933	1.4384070338064213e-5
IT	REU_OFMA	FR	METAL_COMPONENTS	0.015381064103643718	0.010017802425531526	-0.0053632616781121925	0.0053632616781121925	-34.86924989046535	1.4382287913953406e-5
SK	AGRI_FOOD	PL	REF_RATV	0.05802721887789224	0.052664063516177105	-0.0053631553617151315	0.0053631553617151315	-9.24248217547858	1.438171771694688e-5
SK	OTHER_SERVICES	IT	BASIC_METALS	0.813	0.8183631545741074	0.005363154574107409	0.005363154574107409	0.6596746093613051	1.4381713492884613e-5
DE	REU_RATV	PL	UTIL_WASTE	0.24104878490494436	0.2356862211274936	-0.005362563777450757	0.005362563777450757	-2.224679862860724	1.4378545133613467e-5
FR	REU_ELMA	ROW	REU_ELMA	0.008866646055776698	0.0035052437692735163	-0.005361402286503182	0.005361402286503182	-60.46708363880366	1.4372317238860773e-5
ROW	NEW_ELMA	PL	BASIC_METALS	32.2863421352846	32.28098254667358	-0.005359588611021593	0.005359588611021593	-0.016600172879801978	1.4362595039696184e-5
IT	REU_OFMA	FR	BASIC_METALS	0.011605543987037217	0.006246206404812973	-0.005359337582224244	0.005359337582224244	-46.1791156727366	1.4361249660120604e-5
ROW	REP_ELMA	FR	TRANSPORT	0.005359152399916446	0.0	-0.005359152399916446	0.005359152399916446	-100.0	1.4360257222765102e-5
IT	METAL_COMPONENTS	FR	REU_ELMA	0.0519576112773574	0.04659850953601694	-0.005359101741340459	0.005359101741340459	-10.314372831215783	1.4359985737019172e-5
IT	EXTRACTIVE	SK	METAL_COMPONENTS	0.006	0.00064229103299212	-0.00535770896700788	0.00535770896700788	-89.29514945013133	1.4352522687578323e-5
PL	REF_ELMA	SK	BASIC_METALS	0.016318608868390014	0.010962393115046522	-0.005356215753343493	0.005356215753343493	-32.822747309783	1.43445235981825e-5
FR	PUBLIC_SOCIAL	IT	OTHER_SERVICES	0.945	0.9396458032536315	-0.0053541967463685	0.0053541967463685	-0.566581666282381	1.4333711399411517e-5
PL	REF_ELMA	DE	REF_ELMA	0.10946071770447256	0.10410794896628243	-0.005352768738190128	0.005352768738190128	-4.890127573109649	1.4326066582272768e-5
PL	REU_ELMA	DE	REF_RATV	0.0053520942065944065	0.0	-0.0053520942065944065	0.0053520942065944065	-100.0	1.4322456198130705e-5
FR	BASIC_METALS	ROW	REP_OFMA	0.013854855039443057	0.008503630833593588	-0.005351224205849469	0.005351224205849469	-38.623458640420246	1.4317800250634642e-5
ROW	EXTRACTIVE	DE	INC_EE	0.005350523223790023	0.0	-0.005350523223790023	0.005350523223790023	-100.0	1.4314049384158191e-5
FR	EXTRACTIVE	IT	NEW_RATV	0.016314584946993907	0.010964913554011314	-0.005349671392982593	0.005349671392982593	-32.79072934042563	1.4309492006448157e-5
FR	METAL_COMPONENTS	SK	NEW_ELMA	1.4434	1.4380504314102995	-0.005349568589700482	0.005349568589700482	-0.3706227372662105	1.4308942047955002e-5
DE	REF_RATV	SK	TRADE	4.560083007677523	4.554733565340576	-0.005349442336947341	0.005349442336947341	-0.11731019650170454	1.4308266658162315e-5
IT	CONSTRUCTION	SK	METAL_COMPONENTS	0.134	0.12865065303263132	-0.00534934696736869	0.00534934696736869	-3.9920499756482757	1.43077564886483e-5
SK	REU_RATV	IT	METAL_COMPONENTS	0.011956250862519235	0.006607624503728491	-0.005348626358790744	0.005348626358790744	-44.734979386872496	1.4303901962975567e-5
DE	METAL_COMPONENTS	IT	REF_ELMA	0.3804846775698905	0.37513628361775264	-0.005348393952137875	0.005348393952137875	-1.4056791948357603	1.4302658933632501e-5
DE	TRANSPORT	IT	REF_RATV	0.08582500847474639	0.08047663800974748	-0.0053483704649989056	0.0053483704649989056	-6.231715627004732	1.4302533315436304e-5
IT	REU_ELMA	FR	EXTRACTIVE	0.02855401689274803	0.023206729408178025	-0.005347287484570005	0.005347287484570005	-18.726918544087837	1.4296741721319504e-5
FR	REF_ELMA	ROW	REP_RATV	0.007341485884574229	0.001995717216317681	-0.005345768668256548	0.005345768668256548	-72.81589520575066	1.4288621327256693e-5
FR	REF_RATV	DE	P5M	0.3856165595017208	0.3802719083473597	-0.005344651154361113	0.005344651154361113	-1.3860014625065038	1.4282647980906789e-5
PL	UTIL_WASTE	SK	REU_RATV	0.0582132611564388	0.05286862343535343	-0.005344637721085371	0.005344637721085371	-9.181134358239293	1.4282576184824316e-5
PL	REU_OFMA	DE	BASIC_METALS	0.005343610519766372	0.0	-0.005343610519766372	0.005343610519766372	-100.0	1.4277086693478917e-5
FR	REU_RATV	ROW	REF_OFMA	0.005833289136634485	0.0004898121845020474	-0.005343476952132438	0.005343476952132438	-91.60315607491651	1.4276372968985283e-5
ROW	NEW_RATV	ROW	REF_RATV	424.05230502769365	424.0469622289914	-0.005342798702258733	0.005342798702258733	-0.0012599386063730535	1.4272748986428801e-5
FR	AGRI_FOOD	PL	METAL_COMPONENTS	0.023	0.017657966104991644	-0.005342033895008355	0.005342033895008355	-23.226234326123286	1.426866306770907e-5
FR	METAL_COMPONENTS	ROW	REP_ELMA	0.02909357548637962	0.023752545275376527	-0.0053410302110030936	0.0053410302110030936	-18.358108694833806	1.4263301857423875e-5
SK	REU_ELMA	IT	METAL_COMPONENTS	0.008620878817139957	0.003280291772655132	-0.005340587044484825	0.005340587044484825	-61.949450372353176	1.4260934989859577e-5
FR	BASIC_METALS	SK	NEW_RATV	0.7209912253285241	0.7156524546272265	-0.005338770701297624	0.005338770701297624	-0.7404765153507908	1.4251236300516961e-5
IT	TRANSPORT	SK	REF_ELMA	0.09122258650590342	0.08588432922952577	-0.005338257276377656	0.005338257276377656	-5.851902999957355	1.4248495374399495e-5
DE	NEW_RATV	FR	INC_EE	0.005336855348509625	0.0	-0.005336855348509625	0.005336855348509625	-100.00000000000001	1.4241012505457898e-5
ROW	NEW_ELMA	IT	AGRI_FOOD	10.107279518167116	10.101943096332034	-0.005336421835082206	0.005336421835082206	-0.05279780603168604	1.4238699000971068e-5
SK	UTIL_WASTE	FR	REC_EE	0.005335046104139064	0.0	-0.005335046104139064	0.005335046104139064	-100.0	1.4231358466644704e-5
PL	REC_EE	PL	P5M	-0.00036871670042855364	-0.005703000931909598	-0.005334284231481044	0.005334284231481044	1446.7161984475044	1.4227294131113658e-5
IT	NEW_OFMA	FR	REU_RATV	0.005333407257436622	0.0	-0.005333407257436622	0.005333407257436622	-100.00000000000001	1.4222616486838812e-5
SK	EXTRACTIVE	IT	TRANSPORT	0.024999999999999998	0.019667122832472954	-0.005332877167527044	0.005332877167527044	-21.331508670108175	1.4219789441965634e-5
FR	REU_RATV	IT	P51G	0.012968002754541075	0.007635685451575727	-0.005332317302965348	0.005332317302965348	-41.119032775483504	1.421680390975182e-5
SK	OTHER_MANUFACTURING	DE	REP_RATV	0.01550066797809179	0.01016843755649646	-0.00533223042159533	0.00533223042159533	-34.40000411035031	1.4216340634493356e-5
SK	TRADE	DE	P3_S14	5.2738696560171885	5.279200603202751	0.005330947185562707	0.005330947185562707	0.10108227038717947	1.4209498947629471e-5
FR	REF_ELMA	PL	PUBLIC_SOCIAL	0.005623214961325931	0.00029245499901747046	-0.00533075996230846	0.00533075996230846	-94.79914957850889	1.4208500887875449e-5
FR	OTHER_MANUFACTURING	SK	REU_RATV	0.13313499675953544	0.12780444860411574	-0.005330548155419695	0.005330548155419695	-4.003866965984591	1.4207371818624158e-5
DE	REF_RATV	SK	UTIL_WASTE	0.09550592069360393	0.0901754797346039	-0.005330440959000038	0.005330440959000038	-5.581267548952093	1.4206800408692622e-5
ROW	NEW_ELMA	PL	OTHER_SERVICES	132.2885318083597	132.2832033067869	-0.005328501572790856	0.005328501572790856	-0.004027939156895331	1.4196464505617312e-5
FR	BASIC_METALS	FR	REU_ELMA	0.11054048326223068	0.10521218697802942	-0.005328296284201256	0.005328296284201256	-4.820221630080227	1.4195370646116455e-5
FR	REC_EE	DE	OTHER_SERVICES	0.04901310044290017	0.043684933044540804	-0.005328167398359368	0.005328167398359368	-10.870904615729494	1.4194683912469819e-5
DE	INC_EE	PL	NEW_ELMA	0.005327204778678418	0.0	-0.005327204778678418	0.005327204778678418	-100.0	1.4189555376987086e-5
PL	REF_ELMA	DE	REU_RATV	0.027966583093282243	0.02263943618854534	-0.005327146904736901	0.005327146904736901	-19.048258011957554	1.4189247072323974e-5
ROW	NEW_ELMA	DE	NEW_ELMA	2451.7221950739663	2451.716868144806	-0.0053269291602191515	0.0053269291602191515	-0.00021727295086376795	1.4188087138996558e-5
FR	REU_ELMA	PL	UTIL_WASTE	0.013939415824318516	0.008612556414709134	-0.005326859409609383	0.005326859409609383	-38.21436620260811	1.418771558487201e-5
PL	REC_EE	ROW	TRANSPORT	0.030106520148035807	0.03543161994640777	0.005325099798371962	0.005325099798371962	17.68753005059397	1.4178343931310556e-5
SK	OTHER_SERVICES	SK	OTHER_MANUFACTURING	2376.396673778166	2376.401998367152	0.005324588985786249	0.005324588985786249	0.00022406145592355318	1.417562393377812e-5
ROW	METAL_COMPONENTS	ROW	NEW_RATV	20011.27554835379	20011.280872874813	0.00532452102197567	0.00532452102197567	2.6607604343410718e-5	1.4175262056730417e-5
PL	NEW_ELMA	IT	EXTRACTIVE	0.1477	0.14237587778149235	-0.005324122218507643	0.005324122218507643	-3.604686674683577	1.4173138698803373e-5
SK	REU_RATV	FR	NEW_ELMA	0.010593387502303658	0.0052697905913075774	-0.0053235969109960805	0.0053235969109960805	-50.25396182135696	1.4170342035383506e-5
FR	NEW_RATV	ROW	EXTRACTIVE	26.168756241184617	26.17407829259777	0.005322051413152451	0.005322051413152451	0.020337425913947566	1.4162115622119e-5
PL	REF_RATV	PL	REC_EE	0.005322015570276373	0.0	-0.005322015570276373	0.005322015570276373	-99.99999999999999	1.4161924865132076e-5
SK	TRANSPORT	SK	P51G	114.31099999999999	114.30567857739315	-0.005321422606840542	0.005321422606840542	-0.004655214814707721	1.4158769280296796e-5
IT	NEW_RATV	PL	REF_RATV	0.013121519197260623	0.007800482603977655	-0.005321036593282967	0.005321036593282967	-40.5519857364827	1.4156715213528204e-5
DE	AGRI_FOOD	SK	NEW_ELMA	0.0098	0.00447955484816317	-0.00532044515183683	0.00532044515183683	-54.29025665139623	1.4153568306852012e-5
SK	REF_ELMA	ROW	REF_OFMA	0.02125790126042148	0.015937627135579745	-0.005320274124841734	0.005320274124841734	-25.027278373651875	1.4152658381730239e-5
SK	REF_RATV	PL	TRADE	0.8457732889856134	0.840453169343971	-0.005320119641642473	0.005320119641642473	-0.6290243154904089	1.415183650069502e-5
ROW	REF_RATV	ROW	BASIC_METALS	3605.9544097447747	3605.94909035285	-0.005319391924786032	0.005319391924786032	-0.0001475168934585208	1.4147965224739423e-5
SK	REF_RATV	IT	CONSTRUCTION	0.02852773583177994	0.023208570607481434	-0.005319165224298504	0.005319165224298504	-18.645591979903806	1.4146759341693278e-5
ROW	NEW_ELMA	ROW	INC_EE	4.1252083874878185	4.119889253436492	-0.005319134051326557	0.005319134051326557	-0.12894219034994786	1.4146593527990837e-5
PL	METAL_COMPONENTS	PL	REF_ELMA	12.687254386637779	12.681935723885891	-0.00531866275188797	0.00531866275188797	-0.04192130613767458	1.4144086734160258e-5
DE	TRADE	PL	REF_RATV	12.432175751205731	12.426857566763115	-0.005318184442616669	0.005318184442616669	-0.04277758414170493	1.4141542882844985e-5
DE	REF_ELMA	SK	TRADE	4.451010616243066	4.4456927772180315	-0.005317839025034132	0.005317839025034132	-0.11947486724987245	1.4139705948087986e-5
DE	NEW_RATV	ROW	EXTRACTIVE	63.5638516816155	63.56916848429289	0.005316802677384658	0.005316802677384658	0.008364506770319632	1.4134195355122333e-5
PL	EXTRACTIVE	DE	REF_RATV	0.005414406790690616	9.78519956305714e-5	-0.005316554795060045	0.005316554795060045	-98.19274761920704	1.4132877444437978e-5
ROW	NEW_RATV	DE	TRADE	104.99529193488478	104.98997625508301	-0.0053156798017681695	0.0053156798017681695	-0.0050627792006757875	1.4128225877463043e-5
SK	REU_ELMA	FR	NEW_ELMA	0.007034545655269978	0.0017189880585798166	-0.005315557596690161	0.005315557596690161	-75.5636235398938	1.412757628186524e-5
IT	OTHER_MANUFACTURING	SK	P51G	335.31690000000003	335.3115850913664	-0.005314908633636151	0.005314908633636151	-0.0015850404896490902	1.4124126891950046e-5
PL	REF_OFMA	DE	AGRI_FOOD	0.06720678200675764	0.061892708549667844	-0.005314073457089799	0.005314073457089799	-7.907049405453558	1.4119688353673164e-5
FR	OTHER_SERVICES	DE	REP_RATV	0.07985192594774558	0.07453928928358591	-0.005312636664159667	0.005312636664159667	-6.653110242621087	1.4112054162686778e-5
FR	INC_EE	DE	OTHER_MANUFACTURING	0.5153459822290741	0.5100353551552649	-0.005310627073809249	0.005310627073809249	-1.0304974244368215	1.4101379958537892e-5
IT	EXTRACTIVE	IT	NEW_OFMA	0.5132091288059341	0.5079007870129378	-0.0053083417929962184	0.0053083417929962184	-1.0343428234308603	1.4089246295635154e-5
DE	CONSTRUCTION	ROW	REU_RATV	0.26490181263914325	0.25959464018701567	-0.005307172452127584	0.005307172452127584	-2.0034489002750484	1.4083039718310958e-5
FR	AGRI_FOOD	SK	TRANSPORT	0.045000000000000005	0.03969312907029471	-0.005306870929705297	0.005306870929705297	-11.793046510456215	1.4081439532275582e-5
FR	INC_EE	ROW	NEW_ELMA	0.022427431746960096	0.017120844658809135	-0.00530658708815096	0.00530658708815096	-23.661144744628356	1.4079933262065244e-5
PL	REU_ELMA	SK	BASIC_METALS	0.011539889255311972	0.006234734677239008	-0.005305154578072964	0.005305154578072964	-45.97231793737472	1.4072332548624263e-5
FR	REF_RATV	FR	EXTRACTIVE	4.2479550244190065	4.242651271078804	-0.005303753340202277	0.005303753340202277	-0.12485427246084538	1.4064899746853407e-5
SK	METAL_COMPONENTS	DE	REU_ELMA	0.011091890149456548	0.005788398495044868	-0.00530349165441168	0.00530349165441168	-47.81413792374717	1.4063511864207169e-5
PL	REU_ELMA	DE	REF_ELMA	0.006875876438718085	0.0015741688757984849	-0.0053017075629196	0.0053017075629196	-77.10591675361799	1.4054051541359442e-5
ROW	TRADE	IT	REU_OFMA	0.9096796107052275	0.9043782024378927	-0.005301408267334828	0.005301408267334828	-0.5827775191338983	1.4052464808483034e-5
DE	EXTRACTIVE	PL	TRADE	0.012575803918495493	0.007274979208782594	-0.0053008247097128995	0.0053008247097128995	-42.15098091595454	1.4049371301551422e-5
ROW	NEW_RATV	ROW	BASIC_METALS	2271.8289610620686	2271.83426177255	0.005300710481151327	0.005300710481151327	0.0002333234839419105	1.4048765802493767e-5
DE	METAL_COMPONENTS	SK	NEW_ELMA	4.843299999999999	4.837999994527303	-0.0053000054726961565	0.0053000054726961565	-0.10942963418941956	1.4045029005304604e-5
IT	CONSTRUCTION	IT	NEW_OFMA	5.900343176250574	5.895043196457217	-0.005299979793356613	0.005299979793356613	-0.08982494127950932	1.4044892904994202e-5
PL	METAL_COMPONENTS	SK	P5M	4.982	4.976700121739094	-0.00529987826090661	0.00529987826090661	-0.10638053514465294	1.4044354790215236e-5
DE	EXTRACTIVE	IT	CONSTRUCTION	0.251	0.24570012970763103	-0.0052998702923689744	0.0052998702923689744	-2.1115021085135357	1.4044312557967599e-5
DE	NEW_RATV	IT	REF_ELMA	0.44136474392658026	0.43606529492934254	-0.005299448997237721	0.005299448997237721	-1.2006960388569843	1.4042079837161945e-5
DE	OTHER_SERVICES	ROW	METAL_COMPONENTS	721.0436216647578	721.0489206606198	0.005298995862062839	0.005298995862062839	0.000734906419368696	1.4039678573079543e-5
FR	REF_ELMA	IT	NEW_RATV	0.25440921271698164	0.2491103046755617	-0.005298908041419942	0.005298908041419942	-2.0828286777942786	1.4039213215712463e-5
DE	REF_ELMA	SK	UTIL_WASTE	0.10051214653087145	0.09521330888378472	-0.005298837647086732	0.005298837647086732	-5.271838111087637	1.4038840205091828e-5
ROW	BASIC_METALS	PL	TRANSPORT	33.412	33.40670151694641	-0.005298483053586267	0.005298483053586267	-0.015858024223591127	1.4036961334570426e-5
PL	PUBLIC_SOCIAL	PL	REF_ELMA	4.595425858029421	4.59012836419733	-0.005297493832091327	0.005297493832091327	-0.115277538921343	1.4031720450522824e-5
IT	REF_OFMA	ROW	REF_ELMA	0.027467484478001777	0.02217114767513371	-0.005296336802868066	0.005296336802868066	-19.282205500506638	1.4025591764707363e-5
IT	BASIC_METALS	FR	REU_RATV	0.03083448492943255	0.025538661706769175	-0.0052958232226633754	0.0052958232226633754	-17.17500141410935	1.402287180285035e-5
PL	REU_RATV	PL	INC_EE	0.005295679051184947	0.0	-0.005295679051184947	0.005295679051184947	-100.0	1.4022108306579551e-5
DE	REF_RATV	IT	METAL_COMPONENTS	2.149753469368215	2.1444589669444643	-0.005294502423750735	0.005294502423750735	-0.24628416696109448	1.4015877957551205e-5
FR	NEW_RATV	IT	REF_ELMA	0.22250669524102895	0.21721249497955739	-0.0052942002614715655	0.0052942002614715655	-2.3793442510737295	1.4014278204282797e-5
IT	REC_EE	ROW	REF_RATV	0.00529305936693414	0.0	-0.00529305936693414	0.00529305936693414	-100.00000000000001	1.4008238730944622e-5
SK	REC_EE	DE	BASIC_METALS	0.005292822517121703	0.0	-0.005292822517121703	0.005292822517121703	-100.00000000000001	1.4006985098875261e-5
FR	NEW_ELMA	IT	REF_RATV	0.042708178427424866	0.037416273276638434	-0.0052919051507864315	0.0052919051507864315	-12.390847246690948	1.4002130062459982e-5
SK	REU_RATV	FR	NEW_RATV	0.010302052529865966	0.005010188107664808	-0.005291864422201158	0.005291864422201158	-51.3670883240003	1.4001914531479199e-5
DE	METAL_COMPONENTS	ROW	REP_ELMA	0.08178406711040619	0.07649260001640773	-0.005291467093998456	0.005291467093998456	-6.470046405071938	1.3999812003434231e-5
IT	REU_ELMA	PL	PUBLIC_SOCIAL	0.08327471539796728	0.07798346704080676	-0.005291248357160522	0.005291248357160522	-6.353967506071693	1.399865458857696e-5
DE	REU_RATV	ROW	REF_OFMA	0.02967409504421969	0.024383327149810105	-0.005290767894409586	0.005290767894409586	-17.8295846479072	1.3996112456257623e-5
SK	AGRI_FOOD	PL	REF_ELMA	0.04217155247636883	0.03688122679149611	-0.0052903256848727195	0.0052903256848727195	-12.544773370240986	1.3993772926012005e-5
SK	METAL_COMPONENTS	FR	REF_ELMA	0.028644574531619914	0.023355079260150707	-0.0052894952714692064	0.0052894952714692064	-18.46595859062346	1.3989380113447546e-5
FR	REF_ELMA	SK	AGRI_FOOD	0.08012932467940712	0.07484026947748892	-0.005289055201918191	0.005289055201918191	-6.600648667737312	1.398705246446894e-5
ROW	METAL_COMPONENTS	IT	REF_OFMA	0.12139455854997874	0.11610578347672124	-0.005288775073257507	0.005288775073257507	-4.35668215810521	1.3985570887754973e-5
FR	NEW_ELMA	DE	P3_S14	119.35279999999999	119.35808848396485	0.005288483964861257	0.005288483964861257	0.004430967656277237	1.3984031323297321e-5
SK	REU_RATV	DE	NEW_RATV	0.03019643360290372	0.024910303837036317	-0.005286129765867405	0.005286129765867405	-17.50580825332659	1.3971583950794692e-5
IT	REF_RATV	SK	OTHER_SERVICES	0.01933193695570494	0.014046177700439446	-0.005285759255265494	0.005285759255265494	-27.342108901848263	1.3969625452312413e-5
DE	TRANSPORT	SK	REF_RATV	0.45413557864320686	0.4488514010394866	-0.0052841776037202415	0.0052841776037202415	-1.1635682937477518	1.3961266473829297e-5
FR	OTHER_SERVICES	FR	OTHER_MANUFACTURING	54231.69972538275	54231.705009470046	0.005284087295876816	0.005284087295876816	9.743539890201223e-6	1.396078927522338e-5
IT	REU_OFMA	PL	UTIL_WASTE	0.007337319958456365	0.0020533486581918413	-0.0052839713002645235	0.0052839713002645235	-72.01500452729573	1.396017635100958e-5
SK	REU_ELMA	FR	NEW_RATV	0.0068172870922627825	0.001533461984367544	-0.0052838251078952386	0.0052838251078952386	-77.50627245685556	1.3959403885412065e-5
