instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
repair_support,1.0,CET transformation elasticity,0.5,Circular-service elasticity,0.5,81,5.683319985866547,-12.224419891834259,126.42860442399979,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,Circular-service elasticity,1.0,81,6.15352201461792,-15.67445820569992,220.23541074991226,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,Circular-service elasticity,2.0,81,23.3010191321373,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Circular-service elasticity,0.5,81,-3.8611890077590942,-22.95871013402939,123.91679674386978,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Circular-service elasticity,1.0,81,0.2793028950691223,-15.559064507484436,188.40766495466232,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Circular-service elasticity,2.0,81,17.530711114406586,-30.065344393253326,174.59809803962708,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Circular-service elasticity,0.5,81,-3.3190951347351074,-33.515079498291016,104.14800637960434,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Circular-service elasticity,1.0,81,-2.744437873363495,-54.9130722284317,77.23008924722672,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Circular-service elasticity,2.0,81,14.32910680770874,-29.881311893463135,88.60195624828339,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-allocation elasticity,0.5,81,21.129535973072052,-9.320046722888947,220.23541074991226,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-allocation elasticity,1.0,81,10.452085196971893,-15.59203714132309,200.06660574674606,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-allocation elasticity,2.0,81,7.913979768753052,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-allocation elasticity,0.5,81,9.646178841590881,-13.635079503059387,94.37916600704193,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-allocation elasticity,1.0,81,6.841809332370758,-22.95871013402939,188.40766495466232,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-allocation elasticity,2.0,81,-2.5742027163505554,-30.065344393253326,123.91679674386978,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-allocation elasticity,0.5,81,4.720847547054291,-24.346040070056915,77.23008924722672,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-allocation elasticity,1.0,81,2.042747378349304,-54.9130722284317,104.14800637960434,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-allocation elasticity,2.0,81,0.582205057144165,-33.515079498291016,88.60195624828339,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-productivity elasticity,0.5,81,21.413019835948944,-8.23266452550888,220.23541074991226,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-productivity elasticity,1.0,81,10.538934111595154,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,EOL-productivity elasticity,2.0,81,8.091603338718414,-15.59203714132309,100.01043945550919,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-productivity elasticity,0.5,81,9.138792634010315,-13.617145597934723,123.91679674386978,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-productivity elasticity,1.0,81,3.15973436832428,-30.065344393253326,188.40766495466232,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,EOL-productivity elasticity,2.0,81,3.1041184067726135,-22.95871013402939,174.59809803962708,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-productivity elasticity,0.5,81,6.505165934562683,-18.649187743663788,79.13684749603271,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-productivity elasticity,1.0,81,0.9704829454421997,-33.515079498291016,104.14800637960434,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,EOL-productivity elasticity,2.0,81,-1.8561075329780579,-54.9130722284317,96.5310041308403,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,Metal-substitution elasticity,0.5,81,5.644054174423218,-30.23177409172058,200.06660574674606,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,Metal-substitution elasticity,1.0,81,17.698936820030212,-29.58089715242386,220.23541074991226,parameter_dependent
repair_support,1.0,CET transformation elasticity,0.5,Metal-substitution elasticity,2.0,81,21.9957794547081,-15.67445820569992,537.3977771997452,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Metal-substitution elasticity,0.5,81,-0.9010105729103088,-29.803893387317657,90.66891759634018,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Metal-substitution elasticity,1.0,81,5.693116843700409,-30.065344393253326,123.91679674386978,parameter_dependent
repair_support,1.0,CET transformation elasticity,1.0,Metal-substitution elasticity,2.0,81,7.909213364124298,-30.05795556306839,188.40766495466232,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Metal-substitution elasticity,0.5,81,-1.6642373204231262,-29.881311893463135,75.73355340957642,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Metal-substitution elasticity,1.0,81,4.506708741188049,-33.515079498291016,79.13684749603271,parameter_dependent
repair_support,1.0,CET transformation elasticity,2.0,Metal-substitution elasticity,2.0,81,8.35169643163681,-54.9130722284317,104.14800637960434,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-allocation elasticity,0.5,81,1.5826025605201721,-24.346040070056915,99.61376285552979,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-allocation elasticity,1.0,81,-3.684822380542755,-22.95871013402939,126.42860442399979,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-allocation elasticity,2.0,81,-3.2739561200141907,-33.515079498291016,123.91679674386978,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-allocation elasticity,0.5,81,3.26406466960907,-5.500575125217438,220.23541074991226,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,0.27272897958755493,-54.9130722284317,188.40766495466232,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,-0.9513126611709595,-21.045530259609222,148.44684207439423,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,19.476672649383545,-11.6948983669281,90.66891759634018,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,18.11042833328247,-3.9316630959510803,200.06660574674606,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,16.772697389125824,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,0.5245406627655029,-18.649187743663788,126.42860442399979,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,-1.9518844485282898,-33.515079498291016,104.14800637960434,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,-3.684822380542755,-24.346040070056915,96.5310041308403,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,2.6738418340682983,-6.479605436325073,220.23541074991226,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,0.845026433467865,-21.045530259609222,188.40766495466232,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,-1.267641007900238,-54.9130722284317,100.01043945550919,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,19.248527348041534,-0.862505316734314,83.57186776399612,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,16.886599123477936,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,17.891351342201233,-11.6948983669281,174.59809803962708,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,-4.558497428894043,-21.27921414375305,75.73355340957642,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,-1.2021595239639282,-33.515079498291016,126.42860442399979,parameter_dependent
repair_support,1.0,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,6.476521015167236,-22.95871013402939,104.14800637960434,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,-1.056241512298584,-21.045530259609222,148.44684207439423,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,1.054340660572052,-15.561012089252472,220.23541074991226,parameter_dependent
repair_support,1.0,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,5.273877561092377,-54.9130722284317,188.40766495466232,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,16.8178528547287,-30.23177409172058,200.06660574674606,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,17.891351342201233,-30.065344393253326,126.28466683626175,parameter_dependent
repair_support,1.0,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,20.080545127391815,-30.05795556306839,537.3977771997452,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,14.146751582622528,-18.01190823316574,220.23541074991226,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,13.622908115386963,-16.68729943037033,107.20552551746368,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,6.430707633495331,-24.346040070056915,90.66891759634018,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,15.17372989654541,-18.649187743663788,126.42860442399979,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,3.73654043674469,-10.449100196361542,200.06660574674606,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,3.3164352774620056,-54.9130722284317,174.59809803962708,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,5.273877561092377,-7.457500338554382,123.91679674386978,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,-4.917159676551819,-33.515079498291016,537.3977771997452,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,5.683319985866547,-7.603830933570862,43.375629246234894,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,0.18196654319763184,-18.01190823316574,90.66891759634018,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,14.773096442222595,-24.346040070056915,220.23541074991226,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,13.21079170703888,-9.116517126560211,99.61376285552979,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,0.16678494215011597,-18.649187743663788,200.06660574674606,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,6.505165934562683,-19.565552353858948,126.42860442399979,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,13.082995116710663,-54.9130722284317,188.40766495466232,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,2.6738418340682983,-30.23177409172058,148.44684207439423,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,3.028944969177246,-33.515079498291016,126.28466683626175,parameter_dependent
repair_support,1.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,5.273877561092377,-30.05795556306839,537.3977771997452,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,-0.13700062036514282,-18.649187743663788,57.96778601408005,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,13.682530522346497,-6.479605436325073,220.23541074991226,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,17.981078624725342,-9.116517126560211,119.88003009557724,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,0.18196654319763184,-30.23177409172058,200.06660574674606,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,7.748862683773041,-33.515079498291016,126.28466683626175,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,10.452085196971893,-30.05795556306839,537.3977771997452,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,3.3164352774620056,-15.951947450637817,90.66891759634018,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,1.2246572375297546,-24.346040070056915,89.65818923711777,parameter_dependent
repair_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,8.990502893924713,-54.9130722284317,174.59809803962708,parameter_dependent
repair_support,2.0,Armington elasticity,0.5,CET transformation elasticity,0.5,81,28.980816185474396,-43.21891987323761,233.23212736845016,parameter_dependent
