region	product_code	product_sector	share
SK	CPA_H52	TRANSPORT	1.0
SK	CPA_H53	TRANSPORT	1.0
SK	CPA_I	OTHER_SERVICES	1.0
SK	CPA_J58	OTHER_SERVICES	1.0
SK	CPA_J59_60	OTHER_SERVICES	1.0
SK	CPA_J61	OTHER_SERVICES	1.0
SK	CPA_J62_63	OTHER_SERVICES	1.0
SK	CPA_K64	OTHER_SERVICES	1.0
SK	CPA_K65	OTHER_SERVICES	1.0
SK	CPA_K66	OTHER_SERVICES	1.0
SK	CPA_L	OTHER_SERVICES	1.0
SK	CPA_M69_70	OTHER_SERVICES	1.0
SK	CPA_M71	OTHER_SERVICES	1.0
SK	CPA_M72	OTHER_SERVICES	1.0
SK	CPA_M73	OTHER_SERVICES	1.0
SK	CPA_M74_75	OTHER_SERVICES	1.0
SK	CPA_N77_ELMA	REU_ELMA	1.0
SK	CPA_N77_OFMA	REU_OFMA	1.0
SK	CPA_N77_RATV	REU_RATV	1.0
SK	CPA_N77_res	OTHER_SERVICES	1.0
SK	CPA_N78	OTHER_SERVICES	1.0
SK	CPA_N79	OTHER_SERVICES	1.0
SK	CPA_N80-82	OTHER_SERVICES	1.0
SK	CPA_O84	PUBLIC_SOCIAL	1.0
SK	CPA_P85	PUBLIC_SOCIAL	1.0
SK	CPA_Q86	PUBLIC_SOCIAL	1.0
SK	CPA_Q87_88	PUBLIC_SOCIAL	1.0
SK	CPA_R90-92	OTHER_SERVICES	1.0
SK	CPA_R93	OTHER_SERVICES	1.0
SK	CPA_S94	OTHER_SERVICES	1.0
SK	CPA_S95_ELMA	REP_ELMA	1.0
SK	CPA_S95_OFMA	REP_OFMA	1.0
SK	CPA_S95_RATV	REP_RATV	1.0
SK	CPA_S95_res	OTHER_SERVICES	1.0
SK	CPA_S96	OTHER_SERVICES	1.0
SK	CPA_T	OTHER_SERVICES	1.0
